upload_month,date,region,division,location,service_line,lead_source,inquiry_count,tour_count,conversion_count,conversion_rate,days_to_tour,days_to_move_in
2026-05,2026-05-31,"","",Hudsonville SL,SL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Hudsonville SL,SL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Hudsonville SL,SL,WEB-Organic Search,1,2,0,0,0,0
2026-05,2026-05-31,"","",Hudsonville SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis AP HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Indianapolis AP HC,HC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",Indianapolis AP HC,HC,RE-Hospital,183,0,54,29.51,0,0
2026-05,2026-05-31,"","",Indianapolis AP HC,HC,RE-Medical Professional,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis AP HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis AP SL,AL,RE-Sister Community,0,1,1,50,0,0
2026-05,2026-05-31,"","",Indianapolis AP SL,AL,WEB-Google Business Profile,2,1,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis AP SL,AL,WEB-Google Paid,1,1,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis AP SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,RE-Hospice,2,0,2,100,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,RE-Hospital,108,0,25,23.15,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,RE-Medical Professional,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,RE-Sister Community,2,0,2,100,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL HC,HC,WEB-Organic Search,1,0,1,100,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL,WEB-Facebook Paid,2,1,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL,WEB-Google Business Profile,1,0,1,50,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Indianapolis CL SL,AL/MC,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Jasper HC,HC,RE-Friends/Family,13,0,8,61.54,0,0
2026-05,2026-05-31,"","",Jasper HC,HC,RE-Hospital,10,0,1,10,0,0
2026-05,2026-05-31,"","",Jasper HC,HC,RE-Medical Professional,7,0,4,57.14,0,0
2026-05,2026-05-31,"","",Jasper HC,HC,RE-Sister Community,6,0,1,16.67,0,0
2026-05,2026-05-31,"","",Jasper SL,AL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Jasper SL,AL,RE-Sister Community,0,0,2,100,0,0
2026-05,2026-05-31,"","",Jasper SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Jasper SL,AL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Jasper SL,VIL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kalida HC,HC,RE-Current Lead,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kalida HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Kalida HC,HC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",Kalida HC,HC,RE-Hospital,21,0,5,23.81,0,0
2026-05,2026-05-31,"","",Kalida HC,HC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kalida SL,AL/MC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kalida SL,AL/MC,WEB-Google Paid,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kalida SL,AL/MC,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kalida SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kendallville HC,HC,RE-Friends/Family,6,0,5,83.33,0,0
2026-05,2026-05-31,"","",Kendallville HC,HC,RE-Hospital,24,0,14,58.33,0,0
2026-05,2026-05-31,"","",Kendallville HC,HC,RE-Sister Community,2,0,2,100,0,0
2026-05,2026-05-31,"","",Kendallville SL,AL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kendallville SL,AL,WEB-Google Paid,3,1,0,0,0,0
2026-05,2026-05-31,"","",Kendallville SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kendallville SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kendallville SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK HC,HC,PR-Event,2,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK HC,HC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK HC,HC,RE-Hospice,2,0,2,100,0,0
2026-05,2026-05-31,"","",Kokomo WK HC,HC,RE-Hospital,87,0,42,48.28,0,0
2026-05,2026-05-31,"","",Kokomo WK HC,HC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,AL,RE-Hospital,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,AL,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,AL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WK SL,VIL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP HC,HC,RE-Friends/Family,5,0,3,60,0,0
2026-05,2026-05-31,"","",Kokomo WP HC,HC,RE-Hospital,82,0,33,40.24,0,0
2026-05,2026-05-31,"","",Kokomo WP HC,HC,WEB - Referral,1,0,1,100,0,0
2026-05,2026-05-31,"","",Kokomo WP HC,HC,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL,WEB-Bing Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL,WEB-Organic Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,VIL,Direct Mail,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,VIL,RE-Competitor,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,VIL,RE-Sister Community,1,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,VIL,WEB-Google Business Profile,0,1,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,VIL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Kokomo WP SL,VIL,WEB-Organic Search,2,0,1,33.33,0,0
2026-05,2026-05-31,"","",La Grange HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,AL,WEB-Google Search,4,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,SL,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,VIL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",La Grange SL,VIL,WEB-Organic Search,2,3,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC,RE-Friends/Family,12,0,8,66.67,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC,RE-Hospital,24,0,12,50,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC,RE-Medical Professional,2,0,1,50,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC,RE-Sister Community,9,0,5,55.56,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC/MC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC/MC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lafayette CS HC,HC/MC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL,RE-Sister Community,0,1,2,66.67,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL,WEB-Google Paid,1,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL,WEB-Organic Search,0,2,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL/MC,RE-Sister Community,2,2,1,20,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,AL/MC,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,VIL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,VIL,WEB-Bing Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,VIL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette CS SL,VIL,WEB-Google Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL HC,HC,A Place for Mom,4,0,3,75,0,0
2026-05,2026-05-31,"","",Lafayette SL HC,HC,RE-Hospital,41,0,17,41.46,0,0
2026-05,2026-05-31,"","",Lafayette SL HC,HC,RE-Sister Community,2,0,1,50,0,0
2026-05,2026-05-31,"","",Lafayette SL HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,RE-Sister Community,2,1,3,50,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,WEB-Google Paid,3,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SL SL,SL,RE-Assisted living,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC,RE-Hospital,9,0,3,33.33,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC,Roobrik,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC,WEB-Google Paid,7,0,0,0,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC,WEB-Google Search,2,0,1,50,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC/MC,RE-Business,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lafayette SM HC,HC/MC,WEB-Google Search,3,0,3,100,0,0
2026-05,2026-05-31,"","",Lancaster HC,HC,RE-Friends/Family,5,0,2,40,0,0
2026-05,2026-05-31,"","",Lancaster HC,HC,RE-Hospice,4,0,2,50,0,0
2026-05,2026-05-31,"","",Lancaster HC,HC,RE-Hospital,75,0,15,20,0,0
2026-05,2026-05-31,"","",Lancaster HC,HC,RE-Sister Community,8,0,4,50,0,0
2026-05,2026-05-31,"","",Lancaster HC,HC,WEB-Google Business Profile,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster HC,HC,WEB-Google Search,9,0,1,11.11,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,RE-Assisted living,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,RE-Hospice,0,0,1,100,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,RE-Sister Community,6,0,1,14.29,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,RE-Third Party Referral,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,WEB-Facebook Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,WEB-Google Business Profile,6,1,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,WEB-Google Paid,4,0,1,20,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,WEB-Google Search,1,2,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL/MC,RE-Sister Community,1,1,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL/MC,WEB-Bing Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,AL/MC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,RE-Third Party Referral,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lancaster SL,SL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lapeer HC,HC,RE-Hospice,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lapeer HC,HC,RE-Hospital,96,0,23,23.96,0,0
2026-05,2026-05-31,"","",Lapeer HC,HC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lapeer HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lapeer SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lapeer SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg HC,HC,RE-Friends/Family,2,0,2,100,0,0
2026-05,2026-05-31,"","",Lawrenceburg HC,HC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lawrenceburg HC,HC,RE-Hospital,24,0,4,16.67,0,0
2026-05,2026-05-31,"","",Lawrenceburg HC,HC,RE-Sister Community,4,0,3,75,0,0
2026-05,2026-05-31,"","",Lawrenceburg HC,HC,WEB-Google Search,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,WEB-Google Search,4,0,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL,WEB-Organic Search,3,1,0,0,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL/MC,RE-Sister Community,1,0,1,50,0,0
2026-05,2026-05-31,"","",Lawrenceburg SL,AL/MC,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lebanon HC,HC,RE-Friends/Family,4,0,0,0,0,0
2026-05,2026-05-31,"","",Lebanon HC,HC,RE-Hospice,2,0,2,100,0,0
2026-05,2026-05-31,"","",Lebanon HC,HC,RE-Hospital,16,0,4,25,0,0
2026-05,2026-05-31,"","",Lebanon HC,HC,RE-Medical Professional,4,0,4,100,0,0
2026-05,2026-05-31,"","",Lebanon HC,HC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lebanon SL,AL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lebanon SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lebanon SL,AL,WEB-Google Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Lebanon SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Leipsic HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Leipsic HC,HC,RE-Hospital,21,0,6,28.57,0,0
2026-05,2026-05-31,"","",Leipsic HC,HC,RE-Sister Community,2,0,2,100,0,0
2026-05,2026-05-31,"","",Leipsic SL,AL,WEB-Google Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Leipsic SL,SL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Leipsic SL,SL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,RE-Hospital,266,0,22,8.27,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,WEB - Referral,6,0,6,100,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC SL,AL,WEB-Bing Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC SL,AL,WEB-Google Search,3,1,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC SL,AL/MC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WC SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF HC,HC,RE-Hospital,229,0,13,5.68,0,0
2026-05,2026-05-31,"","",Lexington WF HC,HC,RE-Sister Community,4,0,2,50,0,0
2026-05,2026-05-31,"","",Lexington WF HC,HC,WEB - Referral,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lexington WF HC,HC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF HC,HC,WEB-Google Search,4,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF SL,AL,RE-CCRC,0,0,1,100,0,0
2026-05,2026-05-31,"","",Lexington WF SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF SL,AL,WEB-Google Search,4,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WF SL,SL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH HC,HC,RE-Hospital,299,0,7,2.34,0,0
2026-05,2026-05-31,"","",Lexington WH HC,HC,RE-Medical Professional,69,0,26,37.68,0,0
2026-05,2026-05-31,"","",Lexington WH HC,HC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lexington WH HC,HC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH HC,HC,WEB-Google Search,4,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,WEB-Bing Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,WEB-Facebook,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,WEB-Facebook Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,WEB-Google Paid,4,1,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,WEB-Google Search,4,1,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,AL/MC,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lexington WH SL,SL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,AD-Community Sign,2,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,RE-Competitor,1,0,1,100,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,RE-Hospice,4,0,3,75,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,RE-Hospital,40,0,8,20,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,RE-Medical Professional,2,0,1,50,0,0
2026-05,2026-05-31,"","",Liberty Township HC,HC,RE-Sister Community,12,0,4,33.33,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,RE-Medical Professional,0,0,1,100,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,RE-Resident,0,1,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL/MC,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,SL,Direct Mail,2,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,SL,PR-Event,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,SL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Liberty Township SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL HC,HC,RE-Assisted living,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lima SL HC,HC,RE-Current Lead,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL HC,HC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL HC,HC,RE-Hospital,60,0,15,25,0,0
2026-05,2026-05-31,"","",Lima SL HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL HC,HC,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL,WEB-Google Search,5,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL,WEB-Organic Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL/MC,RE-Assisted living,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL/MC,RE-Sister Community,1,0,1,50,0,0
2026-05,2026-05-31,"","",Lima SL SL,AL/MC,WEB-Google Paid,0,1,0,0,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,RE-Advisory Board,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,RE-Employee,2,0,1,50,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,RE-Friends/Family,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,RE-Hospital,48,0,10,20.83,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC,WEB-Organic Search,2,0,1,50,0,0
2026-05,2026-05-31,"","",Lima SM HC,HC/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Logansport HC,HC,RE-Hospital,16,0,7,43.75,0,0
2026-05,2026-05-31,"","",Logansport HC,HC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",Logansport HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Logansport SL,AL,RE-Community Organization,0,1,0,0,0,0
