TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Romeo - 2512,21803,,512,Shorehaven,,14560 Lakeside Circle,Sterling Heights,MI,48313,42.621049,-82.980969,ROOFTOP,IL,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-01,4,,,,,,,,,2840,3810,,,,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.621049,-82.980969",21 mins
Romeo - 2512,21806,,512,The Bells - Almont,Jim Novak,410 Church Street,Almont,MI,48003,42.923256,-83.047557,RANGE_INTERPOLATED,"AL, IL",False,True,False,True,False,,,,,,,,,,,2025-05-13,2023-01-01,5,4300,,4700,,,,,,,,,,,,,,,,,,2025-06-13,2023-01-01,5,,,,,,,,,1600,1950,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2000,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.923256,-83.047557",13 mins
Romeo - 2512,21802,,512,Town Village,,4500 Dobry Drive,Sterling Heights,MI,48314,42.622887,-83.068017,ROOFTOP,"AL-MC, IL",False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,,,6800,7155,,,,,,2026-05-05,2023-01-01,2,,,,,,,,,2650,4710,,,,825,,,,,,,,,,,,,,,,,,,,,,700,1390,2065,2765,3460,4135,,,,,,,,,,,2600,,Y,2600,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.622887,-83.068017",23 mins
Romeo - 2512,21777,,512,Westwood Inn,,19759 23 Mile Road,Macomb,MI,48042,42.673396,-82.927173,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-06-17,2025-01-01,,4995,,5895,7195,,,4295,1500,,,2026-04-16,2025-01-01,,7195,4995,,,,,,2022-07-20,2024-01-01,,,,,,,,,2995,3995,5595,,,,,,,,,,,,,,,,,,,1000,1600,2300,2700,,,,,,,,,,,,,,,,,2500,500,Included in LOC,2500,500,Included,2500,500,,,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.673396,-82.927173",21 mins
Romeo - 2512,15563,,512,Bickford of Shelby Township,,48521 Schoenherr Road,Shelby Township,MI,48315,42.652246,-82.993972,RANGE_INTERPOLATED,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2021-05-26,2022-01-01,2,3900,,4350,4650,,,,900,,,2021-05-26,2022-01-01,2,3900,4350,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,1500,2250,3000,3750,,,3300,,,,,,,,,,,,,2500,0,,2500,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.652246,-82.993972",19 mins
Romeo - 2512,6445,235470,512,Sanctuary At Bellbrook,,873 W Avon Rd,Rochester Hills,MI,48307,42.665859,-83.150155,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.665859,-83.150155",27 mins
Romeo - 2512,6448,235473,512,Evangelical Home Sterling Heights,,14900 Shore Line Dr,Sterling Heights,MI,48313,42.61887,-82.97626,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.618870,-82.976260",22 mins
Romeo - 2512,6493,235528,512,The Village Of East Harbor,,33875 Kiely Drive,Chesterfield,MI,48047,42.673546,-82.765672,ROOFTOP,HC,True,False,False,False,False,2023-08-14,,,448,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.673546,-82.765672",31 mins
Romeo - 2512,6473,235506,512,Shelby Nursing Center,Optalis,46100 Schoenherr Road,Shelby Township,MI,48315,42.63531,-82.992394,ROOFTOP,HC,True,False,False,False,False,2026-06-15,2024-01-01,2,485,525,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,"42.819904,-82.993955","42.635310,-82.992394",21 mins
Romeo - 2512,6508,235547,512,"Lakepointe Senior Care And Rehab Center, L L C",,37700 Harper Rd,Clinton Township,MI,48036,42.5739,-82.87031,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.573900,-82.870310",35 mins
Romeo - 2512,6632,235719,512,Lakeside Manor Nursing And Rehabilitation Center,Pioneer,13990 Lakeside Circle,Sterling Heights,MI,48313,42.619539,-82.985603,ROOFTOP,HC,True,False,False,False,False,2022-07-15,2022-01-01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.619539,-82.985603",21 mins
Romeo - 2512,6307,235263,512,Medilodge Of Sterling Heights,,14151 E 15 Mile Rd,Sterling Heights,MI,48312,42.55377,-82.98197,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.553770,-82.981970",29 mins
Romeo - 2512,6617,235704,512,"Wellbridge Of Romeo, Llc",The Wellbridge group,375 South Main Street,Romeo,MI,48065,42.794808,-83.013112,ROOFTOP,HC,True,False,False,False,False,2024-08-22,2025-01-01,,470,500,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,"42.819904,-82.993955","42.794808,-83.013112",7 mins
Romeo - 2512,6623,235710,512,Regency At Shelby Township,Ciena,7401 22 Mile Road,Shelby Township,MI,48317,42.656146,-83.039301,ROOFTOP,HC,True,False,False,False,False,2026-06-15,2024-01-01,2,480,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.656146,-83.039301",19 mins
Romeo - 2512,6629,235716,512,Wellbridge Of Rochester Hills,,252 Meadowfield Dr,Rochester,MI,48307,42.6611,-83.14053,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.661100,-83.140530",27 mins
Romeo - 2512,6218,235036,512,"Medilodge Of Rochester Hills, Inc",,1480 Walton Rd,Rochester Hills,MI,48309,42.6823,-83.16097,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.682300,-83.160970",26 mins
Romeo - 2512,16630,,512,Oakmont Sterling,Huntington Management,41155 Pond View Drive,Sterling Heights,MI,48314,42.594075,-83.084034,ROOFTOP,IL,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-20,2022-01-01,,,,,,,,,2325,2775,2650,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.594075,-83.084034",24 mins
Romeo - 2512,16631,,512,North Point Village,,45201 Northpointe Boulevard,Utica,MI,48315,42.629703,-83.001137,ROOFTOP,IL,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-18,2023-01-01,,,,,,,,,,2850,3250,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.629703,-83.001137",20 mins
Romeo - 2512,6564,235617,512,Regency Manor Nursing & Rehabilitation Center,,7700 Mcclellan,Utica,MI,48317,42.628398,-83.035257,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.628398,-83.035257",19 mins
Romeo - 2512,6558,235609,512,The Orchards of Michigan - Armada,Rhema Armada ,22600 West Main Street,Armada,MI,48005,42.841802,-82.892822,ROOFTOP,"AL, AL-MC, HC, Skilled-M",True,True,True,False,True,2025-06-12,2025-01-01,,345,,,,,,,2025-06-12,2023-01-01,,4600,,,,3700,,,,,,2024-08-03,2023-01-01,,4460,3696,,,,0,0,,,,,,,,,,,,,,,,,,,,2025-06-12,2022-01-01,,8850,,8400,,0,0,0,0,,0,,,,,,,0,,,,,,,0,0,0,0,,0,500,0,0,500,0,0,,,,0,0,0,0,0,0,0,0.15,0,0,0.2,0,0,0,0,0,"42.819904,-82.993955","42.841802,-82.892822",11 mins
Romeo - 2512,15338,,512,Rose Senior Living,,44003 Partridge Creek Boulevard,Clinton Township,MI,48038,42.621147,-82.949213,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-06-16,2025-01-01,,4795,,5395,7295,,,,1100,,,2026-06-16,2024-09-09,,7995,0,,,,,,2026-06-16,2025-01-01,,,,,,,,,,3595,5495,,,,775,,,,,,,,,,,,,,,810,1020,1255,1570,2015,2095,,,,,,,,,,,,,,,3500,,,3500,,,3500,3500,,,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.621147,-82.949213",24 mins
Romeo - 2512,15335,,512,Brookdale,Brookdale,45969 Northpointe Boulevard,Utica,MI,48315,42.633437,-82.99421,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2022-07-22,2022-01-01,2,3400,4535,,,,,,,,,2022-07-22,2022-01-01,2,7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,0,0,3500,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.633437,-82.994210",20 mins
Romeo - 2512,15336,,512,Sunrise Senior Living,Sunrise,46471 Hayes Road,Shelby Township,MI,48315,42.638254,-82.974689,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-04-16,2025-01-01,2,3200,,,4200,,,,,,,2026-04-16,2025-01-01,2,4900,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1920,3540,5580,,,,2520,4260,5850,7470,,,,,,,,,,4000,,1020,4000,,690-1230 a day charge ,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.638254,-82.974689",23 mins
Romeo - 2512,6566,235619,512,Church Of Christ Care Center,,23575 Fifteen Mile Rd,Clinton Township,MI,48035,42.55822,-82.87507,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.558220,-82.875070",37 mins
Romeo - 2512,15337,,512,Waltonwood at Lakeside,Singh,14750 Lakeside Circle,Sterling Heights,MI,48313,42.623453,-82.979893,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-06-23,2024-01-01,,5395,,6395,,,,,,,,2026-06-23,2024-01-01,,5895,6095,,,,,,2026-06-23,2024-01-01,2,,,,,,,,,3695,4395,,,,,,,,,,,,,,,,,,,995,1695,2395,2995,3695,,,695,1195,1795,2495,3195,3895,,,,,,,,2000,300,"375,525,675 monthly",2000,300,"375,525,675 monthly",2000,,,,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.623453,-82.979893",22 mins
Romeo - 2512,21705,,512,Story Point Macomb ,,49880 Hayes Road,Macomb,MI,48044,42.663475,-82.973612,ROOFTOP,"AL, AL-MC, HC, IL, Skilled-M",True,True,True,True,True,,,,,,,,,,,2026-04-13,,,4800,,5500,7100,,,,1000,,,2026-04-13,2025-01-01,,8300,4200,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2000,3000,4000,5000,6000,,1000,2000,3000,4000,5000,6000,,,,,,,,,4800,,,4800,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.819904,-82.993955","42.663475,-82.973612",20 mins
Bowling Green - 443,9671,365076,443,Bowling Green Care Center (Permanently Closed!),HCF,850 West Poe Road,Bowling Green,OH,43402,41.386511,-83.664182,ROOFTOP,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.386511,-83.664182",9 mins
Bowling Green - 443,10290,366068,443,Orchard Villa,Legacy,2841 Munding Drive,Oregon,OH,43616,41.631546,-83.47995,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2024-09-01,2025-09-01,,315,360,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-01,2025-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,included,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.631546,-83.479950",29 mins
Bowling Green - 443,9900,365535,443,Heartland Of Perrysburg,,10540 Fremont Pike,Perrysburg,OH,43551,41.54824,-83.59566,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.548240,-83.595660",17 mins
Bowling Green - 443,10148,365860,443,Independence House,Blanchard Valley,1000 Independence Avenue,Fostoria,OH,44830,41.147693,-83.430027,ROOFTOP,"AL, HC",True,True,False,False,False,2023-08-18,2023-09-01,,281,290,240,,,,,2023-08-18,2023-09-01,,575,,650,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.147693,-83.430027",32 mins
Bowling Green - 443,10255,366022,443,Manor At Perrysburg,HCF,250 Manor Drive,Perrysburg,OH,43551,41.553636,-83.60104,ROOFTOP,HC,True,False,False,False,False,2020-07-28,2021-01-01,,320,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.553636,-83.601040",17 mins
Bowling Green - 443,15352,,443,Arbors of Oregon,Prestige,904 Isaac Streets Drive,Oregon,OH,43616,41.634662,-83.483108,ROOFTOP,HC,True,False,False,False,False,2020-07-31,2019-01-01,,245,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.634662,-83.483108",30 mins
Bowling Green - 443,10379,366184,443,Elizabeth Scott Community,,2720 Albon Road,Maumee,OH,43537,41.592088,-83.740183,ROOFTOP,"AL, AL-MC, HC, IL",True,True,True,True,False,2026-07-07,2025-04-01,,361,385,331,,,,,2026-07-07,2025-04-01,,4339,4587,5652,0,,,,1804,,,2026-07-07,,,6480,,,,,,,,2025-04-01,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.592088,-83.740183",25 mins
Bowling Green - 443,21748,,443,Maumee Pointe,Meridian,2509 Parkway Plaza,Maumee,OH,43537,41.581118,-83.620666,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-07-08,,,5725,,6350,6900,,,,1600,,,2026-07-10,,,7950,5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,788,1080,1566,1723,,,0,270,324,475,,,,,,,,,,2000,,,2000,,yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.581118,-83.620666",24 mins
Bowling Green - 443,15517,,443,Brookdale Bowling Green,Brookdale,100 North Wintergarden Road,Bowling Green,OH,43402,41.37918,-83.674235,RANGE_INTERPOLATED,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-06-18,,,5425,,,,,,,,,,2026-06-18,,,6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extra,,,,,,,,0,0,0,0.6,0,0,0.5,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.379180,-83.674235",12 mins
Bowling Green - 443,10376,366181,443,Grand Rapids Care Center,,24201 West 3rd Street,Grand Rapids,OH,43522,41.410145,-83.867767,RANGE_INTERPOLATED,HC,True,False,False,False,False,2021-07-15,,,177,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.410145,-83.867767",22 mins
Bowling Green - 443,10567,366401,443,Heritage Corner,Alternate Living Solutions,1069 Klotz Road,Bowling Green,OH,43402,41.357074,-83.639067,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-07-10,,,5200,,5500,,,,,,,,2026-07-10,,,6671,,,,,,,2026-07-10,,,,,,,,,,2579,3914,4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,1600,,yes,600,,no,,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.357074,-83.639067",6 mins
Bowling Green - 443,15564,,443,StoryPoint Senior Living,,1470 Pray Boulevard,Waterville,OH,43566,41.512116,-83.747276,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-07-06,,,,,,,,,,,,,2026-07-06,,,6000,4550,,,,,,2026-07-10,,,,,,,,,,,4000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,6595,,,,,,,,,,,,4000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.512116,-83.747276",25 mins
Bowling Green - 443,10050,365737,443,Heatherdowns Rehab & Residenti,,2401 Cass Rd,Toledo,OH,43614,41.595631,-83.654942,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.595631,-83.654942",25 mins
Bowling Green - 443,10272,366041,443,Addison Heights Health And Rehabilitation Center,,3600 Butz Rd,Maumee,OH,43537,41.57544,-83.72019,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.575440,-83.720190",21 mins
Bowling Green - 443,10209,365952,443,Ridgewood Manor,,3231 Manley Rd,Maumee,OH,43537,41.58184,-83.69884,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.581840,-83.698840",21 mins
Bowling Green - 443,10214,365963,443,"Good Shepherd Home / Fostoria, OH",Northern Ohio District of the Church of the Brethren,726 Columbus Avenue,Fostoria,OH,44830,41.147679,-83.398372,RANGE_INTERPOLATED,"AL, HC, Skilled-M",True,True,False,False,True,2022-06-29,2022-09-01,,239,,224,,,,285,2022-07-30,2022-09-01,,,,,4200,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-29,2022-09-01,,240,,232,,,,,,,,,,,,,,,,,,,,,,,,,,Charged,,,$,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.147679,-83.398372",34 mins
Bowling Green - 443,10387,366192,443,Lutheran Village At Wolfcreek,,2001 Perrysburg Holland Road,Holland,OH,43528,41.60552,-83.694996,ROOFTOP,"AL, HC",True,True,False,False,False,2024-09-07,,,305,,295,,,,,2024-09-07,,,,,146,189,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1500,50,yes,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.605520,-83.694996",26 mins
Bowling Green - 443,10273,366042,443,Spring Meadows Extended Care F,,1125 Clarion Ave,Holland,OH,43528,41.619706,-83.708968,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.619706,-83.708968",26 mins
Bowling Green - 443,10006,365681,443,Windsor Lane Healthcare Center,,355 Windsor Lane,Gibsonburg,OH,43431,41.380993,-83.317407,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.380993,-83.317407",25 mins
Bowling Green - 443,10067,365756,443,Whitehouse Country Manor,,11239 Waterville St,Whitehouse,OH,45780,41.516437,-83.814195,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.368034,-83.607902","41.516437,-83.814195",27 mins
