PKDate1,DisplayDept,DisplayPayer,BudgetResidentCensus,ActualResidentCensus,Textbox5,AvailableBeds,AvailableUnits,Budgeted_Occupied_Units,Units_Beds_Occupied,Unit_Bed_Vacancy,ADC,PADC,MTD_MCAdmits,MTD_MCDisch,Prior_MCAdmits,Prior_MCDisch,Licenensed_Beds_Units12,Unlicenensed_Beds_Units8,BudgetResidentCensus1,ActualResidentCensus1,Textbox29,AvailableBeds1,AvailableUnits1,Budgeted_Occupied_Units1,Units_Beds_Occupied1,Unit_Bed_Vacancy1,Textbox98,Textbox101,ADC1,PADC1,MTD_MCAdmits1,MTD_MCDisch1,Prior_MCAdmits1,Prior_MCDisch1,Licenensed_Beds_Units13,Unlicenensed_Beds_Units18,Textbox106,ActualResidentCensus2,Textbox108,AvailableBeds2,AvailableUnits2,Budgeted_Occupied_Units2,Units_Beds_Occupied2,Unit_Bed_Vacancy2,Textbox105,Textbox115,ADC2,PADC2,MTD_MCAdmits2,MTD_MCDisch2,Prior_MCAdmits2,Prior_MCDisch2,Licenensed_Beds_Units14,Unlicenensed_Beds_Units19
Northwest Ohio,06-SL,UNOCCUPIED,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,9,0.00%,0.00%,0,0,0,0,0,0,9,0,691,682,(9),311,428,675,654,76,91.29%,88.50%,689,670,114,112,250,243,730,31,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,PRIVATE PAY,115,113,(2),328,0,304,113,0,112,115,6,13,4,21,113,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,HOSPICE,5,4,(1),0,0,0,4,0,3,4,0,1,0,0,4,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,MANAGED CARE,0,3,3,0,0,0,3,0,2,1,3,4,7,3,3,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,MEDICARE,69,65,(4),0,0,0,65,0,67,65,46,34,74,65,65,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,MEDICARE ADVANTAGE,49,61,12,0,0,0,61,0,62,59,52,46,99,91,61,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,MEDICAID,65,54,(11),0,0,0,54,0,52,53,0,2,1,0,54,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,BEDHOLDS,0,0,0,0,0,0,0,0,2,3,0,1,1,3,0,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,CONVERSIONS,1,0,(1),0,0,0,0,0,0,0,0,0,0,0,0,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,304,300,(4),328,0,304,300,28,92.72%,91.46%,300,300,107,101,186,183,328,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,PRIVATE PAY,16,17,1,49,0,45,17,0,17,17,1,0,1,2,17,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,HOSPICE,2,2,0,0,0,0,2,0,2,2,0,0,0,1,2,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,MANAGED CARE,0,1,1,0,0,0,1,0,1,0,1,2,2,3,1,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,MEDICARE,3,4,1,0,0,0,4,0,3,2,0,2,4,2,4,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,MEDICARE ADVANTAGE,1,1,0,0,0,0,1,0,1,1,0,0,3,2,1,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,MEDICAID,23,23,0,0,0,0,23,0,24,24,1,1,2,1,23,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,02-HC Legacy,LEGACY - BEDHOLDS,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,45,49,4,49,0,45,49,0,92.67%,100.00%,49,46,4,5,12,11,49,0,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL,PRIVATE PAY,374,348,(26),0,397,373,348,0,349,349,6,5,19,13,282,66,390,382,(8),0,397,373,366,31,93.95%,92.19%,382,380,10,10,29,24,322,91,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL,BEDHOLDS,0,18,18,0,0,0,18,0,18,17,3,5,7,11,13,5,390,382,(8),0,397,373,366,31,93.95%,92.19%,382,380,10,10,29,24,322,91,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL,2ND OCCUPANT,15,16,1,0,0,0,0,0,16,14,1,0,3,0,0,16,390,382,(8),0,397,373,366,31,93.95%,92.19%,382,380,10,10,29,24,322,91,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,31,0,0,0,0,0,0,27,4,390,382,(8),0,397,373,366,31,93.95%,92.19%,382,380,10,10,29,24,322,91,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL Legacy,LEGACY - PVT PAY,138,143,5,0,152,139,143,0,141,140,0,4,5,5,108,35,144,154,10,0,152,139,147,5,91.59%,96.71%,152,150,0,5,12,7,114,45,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL Legacy,LEGACY - BEDHOLDS,0,4,4,0,0,0,4,0,4,4,0,1,7,2,2,2,144,154,10,0,152,139,147,5,91.59%,96.71%,152,150,0,5,12,7,114,45,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL Legacy,LEGACY - 2ND OCCUPANT,6,7,1,0,0,0,0,0,7,6,0,0,0,0,0,7,144,154,10,0,152,139,147,5,91.59%,96.71%,152,150,0,5,12,7,114,45,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,144,154,10,0,152,139,147,5,91.59%,96.71%,152,150,0,5,12,7,114,45,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,05-IL,PRIVATE PAY,23,22,(1),0,32,23,22,0,24,22,2,0,2,0,0,22,23,30,8,0,32,23,22,10,70.31%,68.75%,33,30,3,0,4,1,0,40,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,05-IL,2ND OCCUPANT,0,8,8,0,0,0,0,0,9,8,1,0,2,1,0,8,23,30,8,0,32,23,22,10,70.31%,68.75%,33,30,3,0,4,1,0,40,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,23,30,8,0,32,23,22,10,70.31%,68.75%,33,30,3,0,4,1,0,40,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,06-SL,PRIVATE PAY,28,27,(1),0,32,28,27,0,26,28,1,2,0,1,5,22,31,30,(1),0,32,28,28,4,86.56%,87.50%,29,31,1,2,0,1,8,26,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,06-SL,BEDHOLDS,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,31,30,(1),0,32,28,28,4,86.56%,87.50%,29,31,1,2,0,1,8,26,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,06-SL,2ND OCCUPANT,3,2,(1),0,0,0,0,0,2,2,0,0,0,0,0,2,31,30,(1),0,32,28,28,4,86.56%,87.50%,29,31,1,2,0,1,8,26,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
South Kentucky,06-SL,UNOCCUPIED,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,31,30,(1),0,32,28,28,4,86.56%,87.50%,29,31,1,2,0,1,8,26,936,945,9,377,613,912,912,78,92.12%,92.12%,945,937,125,123,243,227,821,202,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,PRIVATE PAY,122,139,17,715,0,631,139,0,136,136,7,20,23,43,139,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,HOSPICE,48,47,(1),0,0,0,47,0,46,47,0,4,1,12,47,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,MANAGED CARE,1,4,3,0,0,0,4,0,5,5,10,10,18,17,4,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,MEDICARE,124,100,(24),0,0,0,100,0,98,112,73,65,128,111,100,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,MEDICARE ADVANTAGE,49,63,14,0,0,0,63,0,64,60,50,53,117,98,63,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,MEDICAID,285,264,(21),0,0,0,264,0,265,267,12,15,20,31,264,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,BEDHOLDS,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,CONVERSIONS,2,1,(1),0,0,0,1,0,1,1,0,0,0,0,1,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,97,0,0,0,0,0,0,97,0,631,618,(13),715,0,631,618,97,88.31%,86.43%,616,630,154,168,307,314,715,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,PRIVATE PAY,9,8,(1),39,0,36,8,0,8,7,1,0,1,0,8,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,HOSPICE,5,7,2,0,0,0,7,0,6,8,0,1,0,0,7,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,MEDICARE,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,MEDICARE ADVANTAGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,MEDICAID,21,22,1,0,0,0,22,0,22,21,1,1,0,0,22,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,LEGACY - BEDHOLDS,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,02-HC Legacy,CONVERSIONS,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,35,39,4,39,0,36,39,0,93.41%,100.00%,38,38,2,3,2,0,39,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL,PRIVATE PAY,277,276,(1),0,297,276,276,0,275,275,9,7,17,14,276,0,283,287,4,0,297,276,283,14,92.98%,95.29%,290,287,12,7,21,20,297,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL,BEDHOLDS,0,7,7,0,0,0,7,0,9,8,1,0,3,6,7,0,283,287,4,0,297,276,283,14,92.98%,95.29%,290,287,12,7,21,20,297,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL,2ND OCCUPANT,6,4,(2),0,0,0,0,0,6,4,2,0,1,0,0,4,283,287,4,0,297,276,283,14,92.98%,95.29%,290,287,12,7,21,20,297,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,1,283,287,4,0,297,276,283,14,92.98%,95.29%,290,287,12,7,21,20,297,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL Legacy,LEGACY - PVT PAY,114,116,2,0,121,115,116,0,114,111,2,6,10,6,116,0,117,122,5,0,121,115,117,4,94.65%,96.69%,119,119,2,6,12,10,121,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL Legacy,LEGACY - BEDHOLDS,0,1,1,0,0,0,1,0,0,2,0,0,1,4,1,0,117,122,5,0,121,115,117,4,94.65%,96.69%,119,119,2,6,12,10,121,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL Legacy,LEGACY - 2ND OCCUPANT,3,5,2,0,0,0,0,0,4,6,0,0,1,0,0,5,117,122,5,0,121,115,117,4,94.65%,96.69%,119,119,2,6,12,10,121,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,117,122,5,0,121,115,117,4,94.65%,96.69%,119,119,2,6,12,10,121,5,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,05-IL,PRIVATE PAY,18,16,(2),0,19,18,16,0,16,16,0,0,0,0,16,0,18,16,(2),0,19,18,16,3,92.11%,84.21%,16,16,0,0,0,0,19,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,18,16,(2),0,19,18,16,3,92.11%,84.21%,16,16,0,0,0,0,19,0,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Southeast Indiana,06-SL,PRIVATE PAY,22,21,(1),0,24,22,21,0,20,20,1,2,1,1,21,0,25,23,(2),0,24,22,21,3,91.67%,87.50%,22,22,1,2,1,1,24,2,"1,108","1,105",(3),754,461,"1,098","1,094",121,90.37%,90.04%,"1,100","1,112",171,186,343,345,"1,215",12,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
