FacilityName,FacilityCustomerID,BedTypeDescription,LevelofCare,RoomChargeDescription,BasePriceBeginDate,BasePrice,BasePriceChargeBy,PayerBeginDate,PayerName,PayerChargeBy,Proration,RevenueCode,AllowableCharge,AllowablePercent,HospBedHoldRate,HospBedHoldPercent,TherBedHoldRate,TherBedHoldPercent,RevenueAccount,ContractualAccount,CopayContractualAccount
Stonecroft Health Campus HC,~18-0164-HC,TCU - Companion,BASE RATE - SKILLED - ACTIVE,Room Charge,5/1/2025,309,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Stonecroft Health Campus HC,~18-0164-HC,TCU - Companion,BASE RATE - SKILLED - ACTIVE,Room Charge,5/1/2025,309,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Stonecroft Health Campus HC,~18-0164-HC,TCU - Private,BASE RATE - INTERMED - ACTIVE,Room Charge,5/1/2025,559,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Stonecroft Health Campus HC,~18-0164-HC,TCU - Private,BASE RATE - INTERMED - ACTIVE,Room Charge,5/1/2025,559,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Stonecroft Health Campus HC,~18-0164-HC,TCU - Private,BASE RATE - SKILLED - ACTIVE,Room Charge,5/1/2025,559,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Stonecroft Health Campus HC,~18-0164-HC,TCU - Private,BASE RATE - SKILLED - ACTIVE,Room Charge,5/1/2025,559,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private - 100 Hall,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private - 100 Hall,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private - 100 Hall,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
Sun Prairie Senior Living HC,~54-0572-HC,Private - 100 Hall,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;B Loc;B Sz,BASE RATE - INTERMED - ACTIVE,Room Charge,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;B Loc;B Sz,BASE RATE - INTERMED - ACTIVE,Room Charge,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;B Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;B Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,409,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,409,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,409,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,409,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Glen HC,~14-0434-HC,MC-Studio;B Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;B Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;B Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;B Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;B Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;B Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,499,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Glen HC,~14-0434-HC,MC-Studio;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,339,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,339,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Companion,BASE RATE - SKILLED - ACTIVE,BASE RATE - w/LOC - SKIL NEW,5/1/2025,339,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Companion,BASE RATE - SKILLED - ACTIVE,BASE RATE - w/LOC - SKIL NEW,5/1/2025,339,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Private Deluxe,BASE RATE - INTERMED - ACTIVE,Room Charge,5/1/2025,439,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Private Deluxe,BASE RATE - INTERMED - ACTIVE,Room Charge,5/1/2025,439,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Private Deluxe,BASE RATE - SKILLED - ACTIVE,Room Charge,5/1/2025,439,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Heritage HC,~14-0408-HC,Legacy Lane - Private Deluxe,BASE RATE - SKILLED - ACTIVE,Room Charge,5/1/2025,439,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Lakes of Monclova HC,~14-0422-HC,Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Lakes of Monclova HC,~14-0422-HC,Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Lakes of Monclova HC,~14-0422-HC,Companion,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Lakes of Monclova HC,~14-0422-HC,Companion,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Oaks at Woodfield HC,~14-0505-HC,Private,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,469,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Oaks at Woodfield HC,~14-0505-HC,Private,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,469,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Oaks at Woodfield HC,~14-0505-HC,Private,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,469,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Oaks at Woodfield HC,~14-0505-HC,Private,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,469,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Stu Dlx;C Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,479,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Stu Dlx;C Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,479,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Stu Dlx;C Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,479,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Stu Dlx;C Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,479,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;A Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;A Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;B Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;B Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;B Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;B Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,449,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,439,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Willows at Bellevue HC,~14-0414-HC,Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Bellevue HC,~14-0414-HC,Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Bellevue HC,~14-0414-HC,Companion,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Bellevue HC,~14-0414-HC,Companion,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,349,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Hamburg HC,~14-0146-HC,Legacy Lane - Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Willows at Hamburg HC,~14-0146-HC,Legacy Lane - Companion,BASE RATE - INTERMED - ACTIVE,ROOM CHARGE,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Willows at Hamburg HC,~14-0146-HC,Legacy Lane - Companion,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Willows at Hamburg HC,~14-0146-HC,Legacy Lane - Companion,BASE RATE - SKILLED - ACTIVE,ROOM CHARGE,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41013,~C02-41013,~C02-41013
The Willows at Harrodsburg HC,~14-0187-HC,Compan;A Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,BASE RATE - INTERMED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;A Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,BASE RATE - INTERMED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;A Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,BASE RATE - SKILLED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;A Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,BASE RATE - SKILLED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,BASE RATE - INTERMED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,BASE RATE - INTERMED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,BASE RATE - SKILLED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Compan;C Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,BASE RATE - SKILLED - ACTIVE,5/1/2025,339,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Studio;A Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,BASE RATE - INTERMED - ACTIVE,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Studio;A Vw;C Loc;B Sz,BASE RATE - INTERMED - ACTIVE,BASE RATE - INTERMED - ACTIVE,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Studio;A Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,BASE RATE - SKILLED - ACTIVE,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
The Willows at Harrodsburg HC,~14-0187-HC,Studio;A Vw;C Loc;B Sz,BASE RATE - SKILLED - ACTIVE,BASE RATE - SKILLED - ACTIVE,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41010,~C01-41010,~C01-41010
